policy,episode,seed,success,landing_error_xy_m,landing_x_m,landing_y_m,has_fallen,torso_tilt_deg,reward_sum
ppo_final,22,2048,False,0.1511190385199025,0.40447704361422165,0.04074350215583601,False,3.2335289512856566,-14.587307247795291
ppo_final,23,2049,False,0.3724219875251032,0.804006627015544,-0.2723577981705948,False,3.401501087975185,-64.43473613792035
ppo_final,24,2050,False,0.26725655443118257,0.7164461505937784,-0.20909745297095542,False,3.304590885518379,-64.41089425827583
ppo_final,25,2051,False,0.32838872424323184,0.29469371276613504,-0.20653777840617094,False,3.0603096224937407,-64.52927101386645
ppo_final,26,2052,True,0.09369008244021723,0.5969410760616575,0.08108246990458784,False,3.2266913683915317,24.32890361700388
ppo_final,27,2053,False,0.1139049696591466,0.6023075091912882,-0.10118431990804906,False,3.298147276583039,4.224451730039258
ppo_final,28,2054,False,0.303895135065692,0.6553700042428794,-0.28504283068067293,False,3.2669498006705933,-64.40885498512283
ppo_final,29,2055,False,0.12148968673772444,0.4534058787330491,0.07368391765029864,False,3.3298700267775545,0.42616878951785
ppo_final,30,2056,False,0.13876368847908066,0.4392682761558134,-0.08362922081912594,False,3.28353676780797,-8.407663015207767
ppo_final,31,2057,False,0.24428414780547952,0.7153834171742114,0.17978617909291622,False,3.368786714862205,-61.46891148341905
ppo_final,32,2058,True,0.015148359564730566,0.5399400806973557,0.011325670890797022,False,3.319866386846592,63.543825309599015
ppo_final,33,2059,False,0.14208786822521202,0.6239534276453846,0.12132540062280481,False,3.288572148991592,-9.848828394177588
ppo_final,34,2060,False,0.42464398403294573,0.7394252067928745,-0.3800534228326979,False,3.402200465330579,-64.728498145767
ppo_final,35,2061,False,0.18935617667678015,0.7182352375767949,-0.0869060785165651,False,3.2857757362766833,-33.85662866349572
ppo_final,36,2062,False,0.2767217609786237,0.3974219935846859,-0.230856849492145,False,3.161105098110109,-64.398342335214
ppo_final,37,2063,True,0.06597152302988504,0.5359455249711991,-0.06445706774704743,False,3.293562897260627,38.1451683082257
ppo_final,38,2064,False,0.18054190130109346,0.5604665963618151,-0.18023825477964608,False,3.293133343965023,-29.514656536469584
ppo_final,39,2065,False,0.24652212741354054,0.7875292610976609,0.06597734025328086,False,3.3377583043890255,-62.59456434698397
ppo_final,40,2066,False,0.1511388997531019,0.6443200197597436,0.11809615104269812,False,3.263091228055209,-14.394194889821854
ppo_final,41,2067,False,0.284313785993311,0.7956884040400733,0.143078779090723,False,3.3238874201306814,-64.26308761129609
ppo_final,42,2068,False,0.16951255495998196,0.7113868478620688,-0.05185355943622738,False,3.4078501068243066,-23.592614454005005
ppo_final,43,2069,False,0.2022316569000778,0.7409714257270673,0.06653989486257106,False,3.306140595171952,-40.244747830010844
ppo_final,44,2070,True,0.0979087117047047,0.6138533190922068,0.07422175872736923,False,3.2235671773602035,22.242836459847
ppo_final,45,2071,False,0.30792646562179027,0.8498994734170057,0.06984993968880945,False,3.3087421198695863,-64.33779372932959
ppo_final,46,2072,False,0.25209427157394887,0.7664477594913283,0.12923578905080438,False,3.291111276165003,-64.33007653373902
ppo_final,47,2073,False,0.23853974861591623,0.5639216658619683,0.2381331536963558,False,3.241386785652268,-58.60372169525516
ppo_final,48,2074,False,0.35363313179203776,0.7319870932201965,-0.3032112956377257,False,3.332897500405185,-64.46888747953513
ppo_final,49,2075,False,0.1726087197439241,0.6691302940127016,0.12490693807825014,False,3.2848111429932803,-25.14022481341267
ppo_final,50,2076,False,0.1626688377839802,0.3877881562396517,0.012184766303019439,False,3.0739884978495535,-20.436124370014305
ppo_final,51,2077,False,0.1922729337649095,0.4182480645701428,-0.1400368114784538,False,3.1619425431752295,-35.37672220666956
ppo_final,52,2078,True,0.08432986416205836,0.4760074622383273,-0.040455288222661895,False,3.3577727818678023,28.949783854542623
ppo_final,53,2079,False,0.3252588936193292,0.8163510536039977,0.18668279010800765,False,3.1946881151784408,-64.34126461765972
ppo_final,54,2080,False,0.3095030776332288,0.8139238642673063,-0.16166740220172077,False,3.359312346961493,-64.41033613404105
ppo_final,55,2081,False,0.21249311828840628,0.7602476046921061,-0.03081022624328715,False,3.357441816245498,-45.50736407907061
ppo_final,56,2082,False,0.3366249954713822,0.8498160422210488,0.15305792499251517,False,3.3182756669604343,-64.35707069850655
ppo_final,57,2083,False,0.3098679785167225,0.8297937052749511,-0.1331677385801599,False,3.2569686683627355,-64.39999921053531
ppo_final,58,2084,True,0.09461755770614348,0.5621306816073975,0.09383671344423429,False,3.1784217511874653,23.86263803347304
ppo_final,59,2085,False,0.11127341905777693,0.6549474603004701,-0.03698383924484978,False,3.2209557700637763,5.463582893330603
ppo_final,60,2086,False,0.13150314045574993,0.6105184570196467,0.11675012766453781,False,3.2015233955812086,-4.573443298993695
ppo_final,61,2087,False,0.2227648618238367,0.7030092868592326,0.16190226001579516,False,3.264475395843959,-50.62885145266089
ppo_final,62,2088,False,0.15490242767285411,0.6696177759177666,0.09841925514568164,False,3.267511499309644,-16.494030661275232
ppo_final,63,2089,False,0.12318696791280673,0.4396422661717938,-0.05473755244668563,False,3.2216572334751863,-0.6140918474040036
ppo_final,64,2090,False,0.14053944740917657,0.5444947217771507,-0.1404315783211373,False,3.2631133732540554,-9.305692814751719
ppo_final,65,2091,False,0.14860761303343187,0.507432599102968,-0.14238061326025248,False,3.282962047686993,-13.324983504360805
ppo_final,66,2092,False,0.15821221106285072,0.6154802326689572,0.1440258409418784,False,3.3503021737267975,-17.927842256784288
ppo_final,67,2093,False,0.23897707766748436,0.3358925597147804,-0.10615106059292084,False,3.2554810473473363,-58.8771358181209
ppo_final,68,2094,False,0.1573651306518268,0.6869287570081498,0.07755191712181975,False,3.337800362168526,-17.4947931912914
ppo_final,69,2095,False,0.24997315287588695,0.44914807045452704,-0.228725742901114,False,3.353990009383598,-64.3863274479185
ppo_final,70,2096,False,0.13413376871406155,0.6819302553681343,0.024213129247088825,False,3.285192565746021,-5.894236987888942
ppo_final,71,2097,False,0.32212405200944516,0.8668523231721358,0.0580388678680434,False,3.335566504560698,-64.41725967649528
ppo_final,72,2098,False,0.20109750536940785,0.7344457053368688,0.08012483041220111,False,3.287957899319361,-39.67734538039362
ppo_final,73,2099,False,0.17002356222417195,0.6465066835354952,0.1399802548375186,False,3.365955220462771,-24.042508980169924
ppo_final,74,2100,True,0.06316203813392736,0.49239066178456603,0.025896084870331817,False,3.1226968327324784,39.54556256670248
ppo_final,75,2101,False,0.34306419243812997,0.3348166468723382,-0.26718750844671285,False,3.1253851668244614,-64.52700766288153
ppo_final,76,2102,False,0.29170525835996663,0.7035412558900098,-0.24802628992623632,False,3.4245441853951024,-64.40793419582094
ppo_final,77,2103,False,0.21718746883701082,0.5940322171322471,0.2126771272945123,False,3.202009389245467,-47.91879465679648
ppo_final,78,2104,False,0.18177766068164497,0.391763607771829,0.08946710064321785,False,3.2480984462342457,-29.925025545670408
ppo_final,79,2105,False,0.1436930566708718,0.6882382032040145,0.039215987942980264,False,3.21551475348897,-10.881934039602289
ppo_final,80,2106,False,0.24882926325633373,0.6097605662564687,-0.2415464281942419,False,3.2840013284132263,-63.75029873836443
ppo_final,81,2107,False,0.2175973058453233,0.7214562785646871,-0.1339825811510273,False,3.380470048043619,-48.042339699958276
ppo_final,82,2108,False,0.17670563669798386,0.3953354745975799,0.08546207710373058,False,3.118934373245823,-27.383793951726833
ppo_final,83,2109,False,0.2591059623614238,0.29766709341481873,-0.058855789736556356,False,3.097130507529934,-64.39633021377566
ppo_final,84,2110,False,0.13311775368807355,0.5723118110879168,-0.13123459693592895,False,3.2387787575248383,-5.58345619882806
ppo_final,85,2111,False,0.2445788843794611,0.7853682739639848,-0.06648764017106058,False,3.34713778872276,-61.625056699833976
ppo_final,86,2112,False,0.2764028764159345,0.8017054624504221,0.11420556143910654,False,3.398053616516136,-64.27238054082521
ppo_final,87,2113,False,0.3204259406953074,0.8408084634838285,-0.13454821082663068,False,3.3021892926719154,-64.35653220811649
ppo_final,88,2114,True,0.08191349484067048,0.5172668518888349,0.07508902484215038,False,3.308218093308292,30.217688738870425
ppo_final,89,2115,False,0.18734650626594784,0.7046308232008167,0.10577344622491323,False,3.2934059864606557,-32.71340821911324
ppo_final,90,2116,False,0.2939458958413998,0.7304114752520161,-0.23206871671854923,False,3.3662936077110808,-64.41023125726872
ppo_final,91,2117,False,0.3070059199279189,0.4796819145486659,-0.29884444403275534,False,3.2601661221171145,-64.40731171728274
ppo_final,92,2118,False,0.2085313662252026,0.7584844596372757,-0.004422758132967249,False,3.3446691256705052,-43.50865593538677
ppo_final,93,2119,False,0.35837104267407516,0.7850915947510156,-0.27048428106773237,False,3.3459981466536584,-64.49361319807115
ppo_final,94,2120,True,0.09981086001227443,0.5643322196765655,0.09877649141132981,False,3.230098577966091,21.199272115864172
ppo_final,95,2121,False,0.13503165482925364,0.6516215812497876,-0.08891907573867103,False,3.261609639838904,-6.4052063430795645
ppo_final,96,2122,False,0.19544117039317774,0.44897242269741944,-0.16730415329281648,False,3.2289210045088126,-36.8978879806904
ppo_final,97,2123,False,0.1525215277765182,0.40415167538457086,-0.04462154907839493,False,3.160984491781543,-15.289342946271113
ppo_final,98,2124,False,0.13649799743184265,0.519787686379359,-0.13311243145773935,False,3.3086788031421044,-7.132010252759812
ppo_final,99,2125,False,0.23212902757636703,0.7678700551361965,0.08010321166158356,False,3.4345573592494683,-55.38319459715182
